c1,c2,c3,c4,c5,c6,c7
62007CO0361,Order of the Court (Seventh Chamber) of 16 January 2008. , Olivier Polier v Najar EURL. , Reference for a preliminary ruling: Conseil de prud’hommes de Beauvais - France. , Reference for a preliminary ruling - Charter of Fundamental Rights of the European Union - Convention No 158 of the International Labour Organisation - European Social Charter - Dismissal of an employee without valid reason - Manifest lack of jurisdiction of the Court. , Case C-361/07.
62006CO0276,Order of the Court (Fifth Chamber) of 17 April 2007. , Mamate El Youssfi v Office national des pensions (ONP). , Reference for a preliminary ruling: Tribunal du travail de Verviers - Belgium. , Article 104(3); first subparagraph; of the Rules of Procedure - Euro-Mediterranean Agreement EC-Morocco - Article 65 - Principle of non-discrimination in matters of social security - Statutory Guaranteed Income for Elderly Persons. , Case C-276/06.
62006CO0302,Order of the Court (Third Chamber) of 25 January 2007. , František Koval'ský v Mesto Prešov and Dopravný podnik Mesta Prešov; a.s. , Reference for a preliminary ruling: Krajský súd v Prešove - Slovakia. , Reference for a preliminary ruling - Protocol to the Convention on the Protection of Human Rights and Fundamental Freedoms - Property law - Electrical installations on private land without compensation for the owners - Lack of jurisdiction of the Court. , Case C-302/06.
62006CO0166,Order of the Court (Fourth Chamber) of 13 July 2006. , Eurodomus srl v Comune di Bolzano. , Reference for a preliminary ruling: Tribunale civile di Bolzano - Italy. , Reference for a preliminary ruling - Manifest inadmissibility. , Case C-166/06.
62014CO0500,Order of the Court (Third Chamber) of 6 October 2015.,Ford Motor Company v Wheeltrims srl.,Request for a preliminary ruling from the Tribunale ordinario di Torino.,Reference for a preliminary ruling — Designs — Directive 98/71/EC — Article 14 — Regulation (EC) No 6/2002 — Article 110 — So-called ‘repair’ clause — Use by a third party of a trade mark; without the consent of the owner; for replacement parts or accessories for motor vehicles identical to the goods for which the trade mark is registered.,Case C-500/14.
62013CO0435(01),Order of the Court (Second Chamber) of 3 December 2014. , Qwatchme A/S v Erich Kastenholz. , Taxation of costs. , Case C-435/13 P-DEP.
62013CO0435,Order of the Court (Second Chamber) of 17 July 2014. , Erich Kastenholz v Office for Harmonisation in the Internal Market (Trade Marks and Designs) (OHIM). , Case C-435/13 P.
62013CO0089,Order of the Court (Eighth Chamber) of 30 April 2014. , Luigi D’Aniello and Others v Poste Italiane SpA. , Reference for a preliminary ruling: Tribunale di Napoli - Italy. , Article 99 of the Rules of Procedure of the Court - Reference for a preliminary ruling - Social policy - Directive 1999/70/EC - Principle of non-discrimination - National legislation providing for a compensation scheme in cases of the unlawful setting of an expiry date for an employment contract different from that in cases where an employment contract of unlimited duration is unlawfully terminated - Economic consequences - Comparability of the claims. , Case C-89/13.
62012CO0312,Order of the Court (Sixth Chamber) of 21 February 2013. , Agim Ajdini v Belgian State. , Reference for a preliminary ruling: Tribunal du travail de Huy - Belgium. , Rules of Procedure - Articles 53(2); 93(a) and 99 - Request for a preliminary ruling - Examination of the conformity of a national provision with both European Union law and the national constitution - National legislation granting priority to an interlocutory procedure for the review of constitutionality - Charter of Fundamental Rights of the European Union - Failure to implement European Union law - Clear absence of jurisdiction of the Court. , Case C-312/12.
62011CO0627,Order of the Court (Ninth Chamber) of 27 November 2012.,S.C. „AUGUSTUS” S.R.L. Iaşi v Agenţia de Plăţi pentru Dezvoltare Rurală şi Pescuit.,Reference for a preliminary ruling — Inalta Curte de Casaţie şi Justiţie — Interpretation of Council Regulation (EC) No 1268/1999 of 21 June 1999 on Community support for pre-accession measures for agriculture and rural development in the applicant countries of central and eastern Europe in the pre-accession period (OJ 1999 L 161; p. 87) and Council Regulation (EC) No 1260/1999 of 21 June 1999 laying down general provisions on the Structural Funds (OJ 1999 L 161; p. 1) — Cancellation and recovery; in the event of improper conduct; of Community funding granted under the SAPARD programme — Eligibility of expenditure — Cases of force majeure — Justification — Notions of ‘economic efficiency’ and ‘profitability’.,Reference for a preliminary ruling — Manifest inadmissibility.,Case C‑627/11.
62010CO0538,Order of the Court (Fifth Chamber) of 22 September 2011.,Richard Lebrun and Marcelle Howet v Belgian State.,Reference for a preliminary ruling: Tribunal de première instance de Liège - Belgium.,Articles 92(1); 103(1); 104(3); first subparagraph; of the Rules of Procedure - Reference for a preliminary ruling - Examination of the conformity of a national provision with both European Union law and the national constitution - National legislation granting priority to an interlocutory procedure for the review of constitutionality - Charter of Fundamental Rights of the European Union - Requirement of link with European Union law - Clear absence of jurisdiction of the Court.,Case C-538/10.
62009CO0532,Order of the Court (Seventh Chamber) of 4 October 2010. , Vladimir Ivanov v European Commission. , Appeal - Action for non-contractual liability - Loss of an opportunity for recruitment - Abuse of process - Appeal in part manifestly inadmissible and in part manifestly unfounded. , Case C-532/09 P.
62010CO0290,Order of the Court (Eighth Chamber) of 9 September 2010. , Franssons Verkstäder AB v Office for Harmonisation in the Internal Market (Trade Marks and Designs) (OHIM). , Appeal - Action before the General Court against a decision of the Third Board of Appeal of OHIM - Regulation (EC) No 6/2002 - Time-limit allowed for bringing proceedings - Inadmissibility due to delay - Appeal clearly unfounded. , Case C-290/10 P.
62008CO0207,Order of the Court (Sixth Chamber) of 11 July 2008. , Criminal proceedings against Edgar Babanov. , Reference for a preliminary ruling: Panevėžio apygardos teismas - Lithuania. , Article 104(3) of the Rules of Procedure; first subparagraph - Agriculture - Free movement of goods - National legislation prohibiting the cultivation of any type of hemp. , Case C-207/08.
61984CO0050,Order of the President of the Court of 23 May 1984. , Srl Bensider and others v Commission of the European Communities. , Case 50/84 R.
61984CO0037,Order of the Court of 28 March 1984. , European Independent Steelworks Association v Commission of the European Communities. , Case 37/84 R.
62015CO0473,Order of the Court (First Chamber) of 6 September 2017.,Peter Schotthöfer &amp; Florian Steiner GbR v Eugen Adelsmayr.,Request for a preliminary ruling from the Bezirksgericht Linz.,Requests for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Extradition of a national of a Member State of the European Union to a third State where he risks being subjected to the death penalty — Citizenship of the Union — Articles 18 and 21 TFEU — Article 19(2) of the Charter of Fundamental Rights of the European Union — Protection against extradition.,Case C-473/15.
62014CO0019,Order of the Court (Sixth Chamber); 3 July 2014.,Ana-Maria Talasca and Angelina Marita Talasca v Stadt Kevelaer.,Request for a preliminary ruling from the Sozialgericht Duisburg.,Reference for a preliminary ruling — Articles 53(2) and 94 of the Rules of Procedure of the Court — Lack of sufficient information concerning the factual and regulatory background to the dispute in the main proceedings and the reasons why an answer to the question referred for a preliminary ruling is considered necessary — Manifest inadmissibility.,Case C‑19/14.
62012CO0264,Order of the Court (Sixth Chamber); 26 June 2014.,Sindicato Nacional dos Profissionais de Seguros e Afins v Fidelidade Mundial — Companhia de Seguros SA.,Request for a preliminary ruling from the Tribunal do Trabalho do Porto.,Request for a preliminary ruling — Article 53(2) of the Rules of Procedure — Charter of Fundamental Rights of the European Union — National legislation establishing salary reductions for certain public sector workers — Failure to implement EU law — Clear lack of jurisdiction of the Court.,Case C‑264/12.
62013CO0370,Order of the Court (Sixth Chamber) of 19 June 2014. , Henryk Teisseyre and Jan Teisseyre v Minister Skarbu Państwa. , Reference for a preliminary ruling: Naczelny Sąd Administracyjny - Poland. , Case C-370/13.
62013CO0005,Order of the Court (Ninth Chamber) of 10 October 2013. , Ferenc Tibor Kovács v Vas Megyei Rendőr-főkapitányság. , Reference for a preliminary ruling: Szombathelyi Törvényszék - Hungary. , Reference for a preliminary ruling - Article 45 TFEU - Free movement of workers - National legislation under which a driver using a vehicle with foreign registration plates must prove the lawfulness of its use on the spot; during a police inspection; on pain of a fine. , Case C-5/13.
62012CO0128,Order of the Court (Sixth Chamber) of 7 March 2013. , Sindicato dos Bancários do Norte and Others v BPN - Banco Português de Negócios SA. , Reference for a preliminary ruling: Tribunal do Trabalho do Porto - Portugal. , Reference for a preliminary ruling - Article 53(2) of the Rules of Procedure - Charter of Fundamental Rights of the European Union - National legislation establishing salary reductions for certain public sector workers - Failure to implement European Union law - Clear lack of jurisdiction of the Court of Justice. , Case C-128/12.
62012CO0369,Order of the Court (Ninth Chamber) of 15 November 2012.,Corpul Naţional al Poliţiştilor – Biroul Executiv Central; reprezentant al reclamanţilor Chiţea Constantin şi alţii v Ministerul Administraţiei şi Internelor and Others.,Reference for a preliminary ruling — Curtea de Apel; Braşov — Interpretation of Articles 17(1); 20; 21(1) and 51(1) of the Charter of Fundamental Rights of the European Union — Admissibility of national legislation imposing salary reductions on a number of categories of civil servants — Infringement of the principles of equal treatment and non-discrimination and of the right of property.,Reference for a preliminary ruling — Charter of Fundamental Rights of the European Union — Validity of national legislation imposing salary reductions on a number of categories of civil servants — Failure to implement EU law — Clear lack of jurisdiction of the Court of Justice.,Case C‑369/12.
